,hostname,st_teff,st_mass,st_rad,st_met,st_lum,st_age,st_vsin
1948,Kepler-1552,5157.782222222222,0.785,0.866848888888889,-0.02,-0.20141,12.88,5.598415605095542
1949,Kepler-1553,5238.615,0.8709999999999999,0.802439,-0.089,-0.33811,4.57,5.598415605095542
1950,Kepler-1554,5281.2,0.8388888888888889,0.801914,-0.1,-0.39312,4.68,5.598415605095542
1951,Kepler-1555,6073.875,1.0591428571428572,1.207795,-0.16,0.38933,4.37,5.598415605095542
1952,Kepler-1556,5649.371111111111,0.9642499999999999,0.9103505555555557,-0.1,-0.23063,4.9,5.598415605095542
1953,Kepler-1557,6138.76,1.0915714285714286,1.0721025,-0.0278,0.11938,3.31,5.598415605095542
1954,Kepler-1558,5083.097777777777,0.816125,0.8023013333333333,0.08,-0.48006,4.9,5.598415605095542
1955,Kepler-1559,5290.18,0.890125,0.8574533333333334,0.07,-0.27638,4.27,5.598415605095542
1956,Kepler-156,5069.028333333333,0.8192999999999999,0.7854583333333333,0.16675,-0.43985,8.545,5.598415605095542
1957,Kepler-1560,5742.835555555556,0.965125,0.9918022222222223,-0.14,-0.03447,1.0,5.598415605095542
1958,Kepler-1561,5741.875,0.9891428571428571,0.9417225,-0.08,-0.02044,3.39,5.598415605095542
1959,Kepler-1562,6094.142222222222,1.109,1.4786277777777777,-0.02,0.49073,4.79,5.598415605095542
1960,Kepler-1563,5713.0028571428575,0.9792,0.9028,0.2663,-0.13412174868390936,4.07,5.598415605095542
1961,Kepler-1564,5507.777777777777,0.9492499999999999,0.911368,0.02,-0.13536,4.57,5.598415605095542
1962,Kepler-1565,5030.0,0.7832857142857144,0.723957,-0.2,-0.56447,5.62,5.598415605095542
1963,Kepler-1566,5134.222222222223,0.798875,0.7487817777777779,-0.42,-0.43675,4.47,5.598415605095542
1964,Kepler-1567,5736.888888888889,0.9582499999999999,0.9151091111111112,-0.2,-0.12183,4.17,5.598415605095542
1965,Kepler-1568,5879.8,1.0577777777777777,1.229053,0.1,0.25777,4.57,5.598415605095542
1966,Kepler-1569,6185.4925,1.1128571428571428,1.2279525,-0.12,0.33545,2.4,5.598415605095542
1967,Kepler-157,5851.5481919191925,1.0027074074074074,1.0222189545454545,-0.01,0.09117000000000001,4.07,5.598415605095542
1968,Kepler-1570,5486.6,1.0073333333333334,1.82436,-0.24,0.41425,13.18,5.598415605095542
1969,Kepler-1571,5737.431111111111,0.98375,1.3839244444444445,0.04,0.194,2.34,5.598415605095542
1970,Kepler-1572,5968.7155555555555,1.0110000000000001,1.3702933333333334,-0.26,0.37265,12.02,5.598415605095542
1971,Kepler-1573,5965.125,0.9694285714285715,1.0615475,-0.4,0.16867,4.07,5.598415605095542
1972,Kepler-1574,5982.625,1.0897142857142856,1.0967325,0.08,0.15604,3.8,5.598415605095542
1973,Kepler-1575,5867.125,0.9962857142857143,0.93528475,-0.18,-0.03716,4.17,5.598415605095542
1974,Kepler-1576,5781.446666666667,1.0345,1.0842111111111112,0.12,-0.06329,0.93,5.598415605095542
1975,Kepler-1577,4865.75,0.8697142857142858,1.24368225,0.28,-0.60727,4.27,5.598415605095542
1976,Kepler-1578,5864.625,0.9862857142857143,0.9517865,-0.14,-0.16523,4.27,5.598415605095542
1977,Kepler-1579,4352.4,0.553,0.5434,-1.0,-0.13412174868390936,2.24,5.598415605095542
1978,Kepler-158,4719.656666666667,0.6767333333333334,0.6598208333333333,-0.18387126156539135,-0.5491539162279698,8.48230922645409,5.598415605095542
1979,Kepler-1580,6176.1,1.2083333333333333,2.066868,-0.24,0.92628,1.95,5.598415605095542
1980,Kepler-1581,5970.155555555556,1.082125,1.3092622222222223,0.07,0.39085,4.17,5.598415605095542
1981,Kepler-1582,3143.125,0.17484428571428573,0.20260325,0.48,-2.38864,7.76,5.598415605095542
1982,Kepler-1583,5620.895555555555,0.9605,0.9703977777777778,0.0095,-0.01774,4.27,5.598415605095542
1983,Kepler-1584,6275.125,1.1780000000000002,1.18126,0.0,0.25226,3.31,5.598415605095542
1984,Kepler-1585,5393.0,0.9068571428571428,0.82259325,0.07,-0.43354,4.37,5.598415605095542
1985,Kepler-1586,6256.737777777777,1.19125,1.5797666666666668,-0.28,0.18311,1.7,5.598415605095542
1986,Kepler-1587,5863.666666666667,1.041,1.31276,0.04,0.32586,5.01,5.598415605095542
1987,Kepler-1588,5693.624444444445,0.896875,1.19552,-0.22,0.3203,13.18,5.598415605095542
1988,Kepler-1589,6093.714285714285,1.1376666666666666,1.1841985714285717,0.14,0.32934,2.75,5.598415605095542
1989,Kepler-159,4297.51282051282,0.6124681818181819,0.6016408333333334,-0.16,-0.75443,4.17,5.598415605095542
1990,Kepler-1590,6032.777777777777,1.0446250000000001,1.0540362222222222,-0.12,0.06336,12.59,5.598415605095542
1991,Kepler-1591,6003.428571428572,1.0303333333333333,1.1214242857142858,-0.2,0.43389,3.24,5.598415605095542
1992,Kepler-1592,6064.875,1.0205714285714287,1.1759875,-0.5,0.50716,2.69,5.598415605095542
1993,Kepler-1593,4582.727272727273,0.6423,0.6155474545454546,0.02,-0.69645,3.63,5.598415605095542
1994,Kepler-1594,6031.75,1.0744285714285715,1.0052055,-0.14,-0.00032,3.89,5.598415605095542
1995,Kepler-1595,5317.0,0.8531428571428571,0.836611,-0.06,-0.36327,4.68,5.598415605095542
1996,Kepler-1596,5938.444444444444,1.003125,1.2852055555555557,-0.22,0.43061,3.89,5.598415605095542
1997,Kepler-1597,6385.333333333333,1.2068750000000001,1.2830000000000001,0.02,0.43429,2.4,5.598415605095542
1998,Kepler-1598,5965.024444444444,1.0345,1.0223506666666669,-0.12,-0.03931,1.29,5.598415605095542
1999,Kepler-1599,5887.222222222223,1.006,1.2055177777777777,-0.12,0.24119,4.27,5.598415605095542
2000,Kepler-160,5626.141025641026,0.946151976884031,1.0327114102564103,0.089462071767942,0.013833333333333331,3.4323092264540893,5.598415605095542
2001,Kepler-1600,5182.857142857143,0.8743095238095238,0.8351945714285713,0.1,-0.33945,6.92,5.598415605095542
2002,Kepler-1601,5908.555555555556,1.0366250000000001,1.0735266666666667,0.05,0.08501,4.27,5.598415605095542
2003,Kepler-1602,6196.98,1.141375,1.1901377777777777,0.02,0.20142,2.51,5.598415605095542
2004,Kepler-1603,6196.875,1.1084285714285715,1.4956675000000001,-0.1,0.7055,2.82,5.598415605095542
2005,Kepler-1604,4955.375,0.8047142857142857,0.752723875,0.02,-0.52707,3.55,5.598415605095542
2006,Kepler-1605,5218.357,1.3004999999999998,2.55317,-0.373,-0.13412174868390936,4.68,5.598415605095542
2007,Kepler-1606,5461.4,0.9166666666666666,0.8470779,0.01,-0.2801,4.27,5.598415605095542
2008,Kepler-1607,5883.84875,0.9998571428571429,1.637665,-0.3,0.70881,4.57,5.598415605095542
2009,Kepler-1608,5289.6,0.7116,0.7472,-0.54,-0.13412174868390936,5.13,5.598415605095542
2010,Kepler-1609,5998.333333333333,1.1315,1.4394233333333333,0.18,0.48383,3.02,5.598415605095542
2011,Kepler-161,5069.015151515152,0.829403846153846,0.7660466666666667,0.0,-0.44679,2.9899999999999998,5.598415605095542
2012,Kepler-1610,5250.058928571429,0.8410714285714285,0.7797025892857143,-0.1199,-0.48291,4.653463839681134,5.598415605095542
2013,Kepler-1611,5543.2,0.8597999999999999,0.9174,-0.5,-0.13412174868390936,5.01,5.598415605095542
2014,Kepler-1612,5527.125,0.9324285714285715,0.86418325,-0.14,-0.18821,4.57,5.598415605095542
2015,Kepler-1613,6132.9,1.0965555555555555,1.587483,0.01,0.63777,4.68,5.598415605095542
2016,Kepler-1614,5277.5,0.8711428571428571,0.8446417500000001,-0.02,-0.27096,5.5,5.598415605095542
2017,Kepler-1615,5851.125,1.0647142857142857,1.34342,-0.06,0.38923,3.89,5.598415605095542
2018,Kepler-1616,6345.375555555555,1.194,1.5124688888888889,-0.192,0.63778,5.13,5.598415605095542
2019,Kepler-1617,6031.253333333333,1.077625,1.3131088888888889,-0.1,0.34078,8.91,5.598415605095542
2020,Kepler-1618,6573.213333333333,1.2938749999999999,1.5655933333333332,-0.14,0.69003,1.78,5.598415605095542
2021,Kepler-1619,5906.168888888889,0.978625,1.2500933333333333,-0.3,0.32575,4.27,5.598415605095542
2022,Kepler-162,5835.0,0.9683555555555555,1.0658225,-0.09999999999999999,0.1554,4.57,5.598415605095542
2023,Kepler-1620,6199.4,1.0524,1.0892,0.03,-0.13412174868390936,3.02,5.598415605095542
2024,Kepler-1621,6269.222222222223,1.217,1.293991111111111,0.14,0.47822,2.69,5.598415605095542
2025,Kepler-1622,6315.442222222222,1.195875,1.275628888888889,0.173,0.37304,2.19,5.598415605095542
2026,Kepler-1623,5677.125,1.0147142857142857,0.925219,0.14,-0.17154,4.27,5.598415605095542
2027,Kepler-1624,3480.222222222222,0.42024042857142857,0.45691511111111105,0.0,-1.32262,4.47,5.598415605095542
2028,Kepler-1625,5564.125,0.9615714285714285,1.4633574999999999,0.23,0.43696,8.51,5.598415605095542
2029,Kepler-1626,6620.285714285715,1.319,1.4101942857142855,-0.14,0.61079,1.55,5.598415605095542
2030,Kepler-1627,5452.202857142857,0.8155,0.7688625714285714,-0.7,-0.30321,4.68,5.598415605095542
2031,Kepler-1628,3836.75,0.57875,0.569,0.21,-0.13412174868390936,5.13,5.598415605095542
2032,Kepler-1629,5745.833333333333,1.0276,0.9225876666666667,0.05,-0.13437,4.27,5.598415605095542
2033,Kepler-163,5604.749090909091,0.9611319444444444,0.9371547272727272,0.1506,-0.13799,0.4,5.598415605095542
2034,Kepler-1630,4874.75,0.714,0.71548375,-0.46,-0.6464,5.01,5.598415605095542
2035,Kepler-1631,5779.166666666667,1.0236,0.9959749999999999,0.04,0.00722,4.17,5.598415605095542
2036,Kepler-1632,6066.611666666667,0.9452,1.182415,-0.118,0.40631,3.09,5.598415605095542
2037,Kepler-1633,6153.52,1.2517142857142858,1.94000375,0.28,0.64606,2.82,5.598415605095542
2038,Kepler-1634,5548.0233333333335,1.0257999999999998,1.1085623333333334,0.2001,-0.26507,4.47,5.598415605095542
2039,Kepler-1635,5354.0,0.8586666666666667,0.8225268571428571,0.06,-0.27981,6.17,5.598415605095542
2040,Kepler-1636,5828.501428571429,1.073,1.1439371428571428,0.21,0.23674,3.98,5.598415605095542
2041,Kepler-1637,5965.25,0.8220000000000001,1.01175,-0.88,-0.13412174868390936,4.17,5.598415605095542
2042,Kepler-1638,5737.888888888889,1.001875,1.4745622222222223,-0.76,0.4125,5.7,5.598415605095542
2043,Kepler-1639,6327.75,1.1402857142857143,1.091365,-0.26,0.14514,3.16,5.598415605095542
2044,Kepler-164,6122.743686868686,1.0827222222222221,1.0866758585858587,-0.10500000000000001,0.11291,2.2475,5.598415605095542
2045,Kepler-1640,6280.0,1.328,1.5852499999999998,0.1,-0.13412174868390936,2.4,5.598415605095542
2046,Kepler-1641,6315.428571428572,1.1123333333333334,1.2600657142857143,-0.34,0.13083,3.02,5.598415605095542
2047,Kepler-1642,5223.142857142857,0.9001666666666667,1.1098791428571428,0.21,-0.40452,4.47,5.598415605095542
2048,Kepler-1643,5062.625,0.7765714285714286,0.77354575,-0.5,-0.47156,0.046,5.598415605095542
2049,Kepler-1644,5674.428,0.86475,0.83,-0.1,-0.13412174868390936,4.27,5.598415605095542
2050,Kepler-1645,5840.714285714285,1.0461666666666667,1.2434714285714286,0.14,0.33586,4.17,5.598415605095542
2051,Kepler-1646,3295.1666666666665,0.26143079999999996,0.2956046666666667,0.0,-1.77984,4.68,5.598415605095542
2052,Kepler-1649,3063.395833333333,0.17761983333333334,0.209044375,-0.075,-2.28735,4.626927679362267,5.598415605095542
2053,Kepler-165,5160.416666666667,0.8009000000000001,0.7520470833333334,-0.185,-0.4723,6.665,5.598415605095542
2054,Kepler-1650,3394.777777777778,0.31296525,0.3293851111111111,0.0,-1.78338,3.82,5.598415605095542
2055,Kepler-1652,3587.1666666666665,0.4045,0.38866666666666666,-0.1,-1.638,3.2,5.598415605095542
2056,Kepler-1653,4791.333333333333,0.7054,0.7719999999999999,-0.22,-0.636,7.7,5.598415605095542
2057,Kepler-1654,5597.0,1.011,1.179,-0.088,0.08991,5.0,2.0
2058,Kepler-1655,6082.805454545454,1.0301,1.0597509090909092,-0.27,0.14315,7.24,3.5
2059,Kepler-1656,5562.673158297186,1.02695,1.06697,0.04919310765191298,-0.05664587434195468,6.31,2.8
2060,Kepler-1658,6158.7425,1.4335714285714285,3.1603525,-0.16,1.20616,2.01,33.95
2061,Kepler-166,5320.873737373738,0.8531999999999998,0.7737228585858587,-0.13000000000000003,-0.38508000000000003,3.4266666666666663,5.598415605095542
2062,Kepler-1663,3801.25,0.565056,0.56572125,0.06,-1.10944,0.0,5.598415605095542
2063,Kepler-1664,5810.80375,1.0248,1.1119999999999999,0.16,-0.13412174868390936,8.2,5.598415605095542
2064,Kepler-1665,5072.057777777778,0.8095555555555555,0.8787061111111112,-0.013,-0.45048,6.31,5.598415605095542
2065,Kepler-1666,6298.0,1.14575,1.0789475,-0.2,0.26839,0.41,5.598415605095542
2066,Kepler-1667,6055.846666666667,1.1136666666666666,1.3858366666666666,-0.24,0.12316,9.77,5.598415605095542
2067,Kepler-1668,5733.875,1.0274999999999999,0.9557675,0.07,-0.05567,4.626927679362267,5.598415605095542
2068,Kepler-1669,4178.011904761905,0.6031309523809524,0.603383125,-0.22,-0.80265,13.9,5.598415605095542
2069,Kepler-1670,6088.125,1.0822500000000002,1.23633375,-0.04,0.3828,0.3,5.598415605095542
2070,Kepler-1671,5239.738888888889,0.8366666666666667,0.8661458888888889,0.2502,-0.26621,2.24,5.598415605095542
2071,Kepler-1672,6087.538888888888,1.0578888888888889,1.2371366666666668,-0.46,0.17867,3.98,5.598415605095542
2072,Kepler-1673,6108.427777777778,1.11,1.0754422222222224,0.228,0.17906,0.3,5.598415605095542
2073,Kepler-1674,5598.0912499999995,0.9415,0.853102375,0.0562,-0.20584,0.5,5.598415605095542
2074,Kepler-1675,5941.3966666666665,1.0786666666666667,1.0798833333333333,0.0,0.12938,1.9,5.598415605095542
2075,Kepler-1676,6052.085714285714,1.0778,1.1037599999999999,-0.1,-0.13412174868390936,0.3,5.598415605095542
2076,Kepler-1677,6119.573333333334,1.1442222222222223,1.1573077777777778,0.14,0.2648,0.3,5.598415605095542
2077,Kepler-1678,5862.25,0.99075,0.878741,-0.32,-0.16208,0.3,5.598415605095542
2078,Kepler-1679,5687.125,0.979125,0.8844485,-0.04,-0.20132,0.4,5.598415605095542
2079,Kepler-168,6154.518181818182,1.1294444444444445,1.2440294545454544,0.05,0.36071,0.5,5.598415605095542
2080,Kepler-1680,5080.0,0.8357777777777778,0.930753,0.2,-0.52356,13.8,5.598415605095542
2081,Kepler-1681,5596.275,0.7929999999999999,0.8442000000000001,-0.6,-0.13412174868390936,3.3,5.598415605095542
2082,Kepler-1682,5689.92,0.9450000000000001,0.899612875,-0.14,-0.1957,5.7,5.598415605095542
2083,Kepler-1683,5478.25,0.921875,0.9469976250000001,0.1,-0.19763,13.6,5.598415605095542
2084,Kepler-1684,4560.7025,0.698625,0.672283125,0.1267,-0.70657,4.626927679362267,5.598415605095542
2085,Kepler-1685,5580.75,1.00525,0.8810441250000001,0.21,-0.24507,4.626927679362267,5.598415605095542
2086,Kepler-1686,5829.615,1.018875,1.1116275,0.06,0.14075,0.4,5.598415605095542
2087,Kepler-1687,4099.142857142857,0.5968571428571429,0.6066054285714285,-0.2,-0.85865,13.8,5.598415605095542
2088,Kepler-1688,4781.54125,0.8702,1.3848,0.24,-0.13412174868390936,14.0,5.598415605095542
2089,Kepler-1689,5802.4825,0.9555,0.984177,-0.1455,-0.01555,2.5,5.598415605095542
2090,Kepler-169,5045.987878787879,0.8374977777777778,0.8990510727272728,0.182,-0.49611,3.978,5.598415605095542
2091,Kepler-1690,5569.5,0.905125,0.8681297499999999,-0.3,-0.24308,8.5,5.598415605095542
2092,Kepler-1691,6191.142857142857,1.1595714285714287,1.1382914285714285,0.07,0.17462,0.61,5.598415605095542
2093,Kepler-1692,5342.714285714285,0.9441428571428572,0.8731825714285714,0.36,-0.32425,6.1,5.598415605095542
2094,Kepler-1693,5604.858571428571,0.9470714285714286,0.9103489285714286,0.04,-0.21808,0.8,5.598415605095542
2095,Kepler-1694,4982.857142857143,0.7487142857142857,0.7016525714285714,-0.58,-0.50811,0.7,5.598415605095542
2096,Kepler-1695,5556.339999999999,0.904,0.8514728571428571,-0.26,-0.10357,0.5,5.598415605095542
2097,Kepler-1696,5866.285714285715,1.0354285714285714,1.062047142857143,-0.04,0.13884,4.626927679362267,5.598415605095542
2098,Kepler-1697,4822.37,0.8698571428571428,1.295576,0.0341,-0.58813,4.626927679362267,5.598415605095542
2099,Kepler-1698,5005.76125,0.7717499999999999,0.74201175,0.08,-0.51767,1.66,5.598415605095542
2100,Kepler-1699,5537.37,0.7957500000000001,0.72425,-0.46,-0.13412174868390936,4.626927679362267,5.598415605095542
2101,Kepler-17,5724.933333333333,1.0535384615384615,1.0143133333333334,0.26,0.01164,0.98,6.0
2102,Kepler-170,5599.333333333333,1.043090909090909,1.01356,0.435,-0.05453,1.69,5.598415605095542
2103,Kepler-1700,6093.25,1.1540000000000001,1.1377625,0.07,0.15405,2.75,5.598415605095542
2104,Kepler-1701,5250.25,0.86275,0.805706375,-0.14,-0.35064,1.29,5.598415605095542
2105,Kepler-1702,5192.833333333333,0.8336666666666667,0.7362473333333334,-0.24,-0.49585,4.626927679362267,5.598415605095542
2106,Kepler-1704,5757.003333333334,1.1231666666666666,1.6132549999999999,0.21,0.45179,5.37,5.598415605095542
2107,Kepler-1705,6184.0,1.080125,1.14051,-0.36,0.35411,2.59,5.598415605095542
2108,Kepler-1708,6157.0,1.088,1.117,0.0,0.182,3.16,5.598415605095542
2109,Kepler-1709,5905.202222222222,1.046111111111111,1.0419177777777777,0.02,0.11547,2.34,5.598415605095542
2110,Kepler-171,5601.916666666667,0.9527000000000001,0.9206089166666667,0.03000000000000001,-0.07917,1.8333333333333333,5.598415605095542
2111,Kepler-1710,5611.0,0.9456,0.8909106666666666,-0.04,-0.14261,9.1,5.598415605095542
2112,Kepler-1711,5741.4400000000005,0.9541666666666666,1.0639775,0.0,-0.13412174868390936,6.6,5.598415605095542
2113,Kepler-1712,3788.375,0.53008975,0.52073375,0.02,-1.17916,13.8,5.598415605095542
2114,Kepler-1713,6408.733333333334,1.2745555555555557,1.428488888888889,-0.07,0.48598,1.45,5.598415605095542
2115,Kepler-1714,6145.271111111111,1.3929999999999998,2.0911822222222223,0.22,0.76008,2.29,5.598415605095542
2116,Kepler-1715,6186.740000000001,1.126888888888889,1.254017777777778,-0.04,0.41691,0.82,5.598415605095542
2117,Kepler-1716,4804.768888888889,0.7201111111111111,0.6848506666666666,-0.24,-0.62363,7.59,5.598415605095542
2118,Kepler-1717,6613.8475,1.292875,1.468245,-0.06,0.59298,0.33,5.598415605095542
2119,Kepler-1718,5747.608888888888,0.8685555555555555,0.9438306666666667,-0.3075,-0.0399,10.72,5.598415605095542
2120,Kepler-1719,5714.251111111112,1.0771111111111111,1.77128,0.04,0.52557,6.61,5.598415605095542
2121,Kepler-172,5540.306818181818,0.9452722222222223,1.0436353977272728,0.1125,-0.03187,7.694999999999999,5.598415605095542
2122,Kepler-1720,5514.625,0.929875,0.82684275,-0.02,-0.33619,0.5,5.598415605095542
2123,Kepler-1721,5305.25,0.879875,0.787616,-0.04,-0.40675,0.7,5.598415605095542
2124,Kepler-1722,5478.75,0.888,0.829561,-0.2,-0.16963,1.4,5.598415605095542
2125,Kepler-1723,5972.4525,0.9824999999999999,1.0335925,-0.0973,0.03393,3.3,5.598415605095542
2126,Kepler-1724,6001.375,1.02375,0.9813775,-0.22,0.05537,0.3,5.598415605095542
2127,Kepler-1725,6100.333333333333,1.125111111111111,1.0767955555555555,0.05,0.19852,1.66,5.598415605095542
2128,Kepler-1726,5380.888888888889,0.8681111111111111,0.8246382222222223,-0.08,-0.36975,2.51,5.598415605095542
2129,Kepler-1727,5334.0675,0.84425,0.83732975,-0.12,-0.25065,9.7,5.598415605095542
2130,Kepler-1728,5120.625,0.8578749999999999,0.80149775,0.18,-0.41612,12.8,5.598415605095542
2131,Kepler-1729,4059.25,0.593375,0.59344625,-0.06,-0.66329,1.2,5.598415605095542
2132,Kepler-173,5927.226704545455,0.9302277777777779,1.032588484848485,-0.78,0.07365,3.0599999999999996,5.598415605095542
2133,Kepler-1730,5851.75,0.999625,1.1421025,-0.04,0.07455,7.4,5.598415605095542
2134,Kepler-1731,4905.07125,0.75275,0.7113881249999999,0.0,-0.59961,2.14,5.598415605095542
2135,Kepler-1732,5911.5575,1.040875,1.2017975,0.095,0.29575,2.0,5.598415605095542
2136,Kepler-1733,6344.958571428571,1.1707142857142858,1.1565885714285713,-0.26,0.42985,0.2,5.598415605095542
2137,Kepler-1734,6022.0425,1.0575,1.0064175,-0.1,0.14406,0.3,5.598415605095542
2138,Kepler-1735,3961.0,0.54178,0.5231535714285714,-0.25,-1.19302,8.17,5.598415605095542
2139,Kepler-1736,6016.515,1.0025,1.127165,-0.28,0.40206,1.7,5.598415605095542
2140,Kepler-1737,5024.833333333333,0.8146666666666667,0.8525,0.3,-0.13412174868390936,13.7,5.598415605095542
2141,Kepler-1738,6008.285714285715,1.0664285714285715,0.9961399999999999,-0.02,-0.00542,0.3,5.598415605095542
2142,Kepler-1739,5741.5,0.908625,0.8044365,-0.5,-0.14011,0.4,5.598415605095542
2143,Kepler-174,4715.540598290598,0.6705037037037037,0.68226,-0.5466666666666667,-0.5704,1.6333333333333335,5.598415605095542
2144,Kepler-1740,5819.645,1.0306250000000001,0.930013,-0.06,-0.07942,4.626927679362267,5.598415605095542
2145,Kepler-1741,3763.73,0.49685714285714283,0.46913571428571427,-0.11,-1.24232,13.4,5.598415605095542
